0, 3335333729, 761063903, 0.814211, 94.551086, 315.322876
1, 38265164, 4155233088, 0.009125, 157.089233, 331.089020
2, 38541646, 3885441557, 0.009822, 94.367981, 315.551758
3, 1038394188, 3679664918, 0.220089, 141.826630, 283.653259
4, 2038744402, 1964017854, 0.509334, 157.585144, 266.727448
5, 40016219, 149060882, 0.211640, 157.279968, 283.309937
6, 3334633303, 671280853, 0.832428, 157.012939, 393.676758
7, 39702873, 3867488632, 0.010161, 94.093323, 251.342773
8, 39113044, 80751295, 0.326311, 110.095978, 235.919952
9, 3880593898, 290914788, 0.930261, 110.042572, 220.886230
10, 38228301, 481669216, 0.073530, 94.253540, 267.570496
11, 38265165, 3872262561, 0.009785, 110.042572, 299.049377
12, 3335094110, 1243101762, 0.728473, 110.095978, 267.894745
13, 1038541646, 3155085631, 0.247648, 62.835693, 330.287933
14, 718559341, 3486569605, 0.170877, 157.394409, 252.258301
15, 38984021, 287652294, 0.119350, 157.470703, 346.267700
16, 39057750, 4157039437, 0.009308, 141.654968, 424.449921
17, 3334098771, 477466685, 0.874732, 94.253540, 299.049377
18, 585755626, 3487804559, 0.143795, 94.482422, 331.089020
19, 39131477, 671317714, 0.055080, 94.436646, 267.894745
20, 3881681395, 95626048, 0.975957, 94.207764, 314.788818
21, 3334707034, 494682321, 0.870820, 94.139099, 315.551758
22, 519418281, 96142149, 0.843814, 156.898499, 299.411774
23, 3335204702, 480673880, 0.874033, 110.095978, 267.700195
24, 586142701, 0, 1.000000, 94.367981, 330.528259
25, 585995245, 95736641, 0.859568, 156.822205, 315.322876
26, 4013563503, 191288961, 0.954508, 125.518799, 283.447266
27, 4210400543, 96105285, 0.977684, 94.436646, 315.322876
28, 651410983, 3678042886, 0.150460, 93.978882, 378.387451
29, 321401581, 3488025745, 0.084370, 157.279968, 284.133911
30, 38891858, 4249642614, 0.009069, 110.176086, 267.246246
31, 4078186657, 0, 1.000000, 157.012939, 314.407349
32, 49361328, 479881295, 0.093268, 125.610352, 298.469543
33, 4278138733, 3872004511, 0.524916, 109.909058, 314.178467
34, 453781357, 95736642, 0.825781, 141.654968, 251.953125
35, 4211580201, 3677084415, 0.533877, 110.309601, 346.015930
36, 585239526, 95920963, 0.859180, 156.898499, 251.647949
37, 3880741355, 96197445, 0.975811, 157.279968, 251.953125
38, 388255028, 0, 1.000000, 141.654968, 267.894745
39, 3880372712, 95681344, 0.975936, 141.483307, 299.556732
40, 3814956974, 0, 1.000000, 126.068115, 267.700195
41, 4210455840, 193427092, 0.956078, 125.915527, 314.788818
42, 4078112928, 99275616, 0.976235, 109.909058, 345.848083
43, 4079642798, 286749120, 0.934328, 141.654968, 283.790588
44, 519326121, 95662912, 0.844448, 110.095978, 315.551758
45, 1179971615, 3582490566, 0.247765, 125.610352, 235.519409
46, 320940778, 95847234, 0.770034, 141.826630, 315.322876
47, 4211727658, 3678540556, 0.533788, 156.898499, 298.686981
48, 38670675, 667999924, 0.054722, 94.482422, 251.831055
49, 651374117, 287228356, 0.693983, 110.176086, 267.700195
50, 519178663, 3774756432, 0.120910, 125.976562, 314.941406
51, 47905184, 3964478660, 0.011939, 109.962463, 314.407349
52, 3749080432, 0, 1.000000, 94.436646, 283.996582
53, 386651429, 191510147, 0.668760, 125.976562, 315.170288
54, 453265257, 3486366850, 0.115053, 110.229492, 251.831055
55, 3813611427, 95773505, 0.975502, 110.176086, 299.049377
56, 3946359844, 290011613, 0.931542, 125.762939, 330.928802
57, 783661732, 3868465536, 0.168452, 78.697205, 346.435547
58, 519621035, 3582416838, 0.126674, 157.203674, 346.435547
59, 453117801, 190865020, 0.703618, 125.915527, 331.089020
60, 3012328547, 670709454, 0.817892, 110.095978, 299.774170
61, 3881386479, 190975615, 0.953104, 125.976562, 314.941406
62, 3881275886, 381582586, 0.910487, 109.962463, 282.966614
63, 519197095, 190606971, 0.731465, 157.279968, 329.887390
64, 3946488871, 95884099, 0.976280, 109.909058, 330.928802
65, 3748877678, 96344903, 0.974944, 94.436646, 331.089020
66, 651687464, 3589144577, 0.153670, 110.309601, 282.966614
67, 651208228, 95515455, 0.872087, 78.735352, 252.441406
68, 4211082533, 381840636, 0.916863, 109.962463, 298.831940
69, 850293993, 3677453057, 0.187796, 110.095978, 328.926086
70, 3814053798, 0, 1.000000, 141.551971, 299.049377
71, 387573037, 96068421, 0.801364, 110.042572, 283.790588
72, 4078186657, 480047186, 0.894686, 172.924042, 282.417297
73, 2946028067, 481189980, 0.859598, 94.367981, 267.051697
74, 651558440, 191233664, 0.773095, 78.639984, 329.887390
75, 3681895208, 190717564, 0.950752, 125.671387, 394.630432
76, 652645937, 3391109444, 0.161396, 110.176086, 267.246246
77, 4144247520, 191417986, 0.955850, 94.024658, 282.966614
78, 840008847, 3678688012, 0.185896, 109.828949, 268.218994
79, 4078702758, 95533887, 0.977113, 125.762939, 252.563477
80, 453615468, 3677582082, 0.109802, 94.322205, 268.024445
81, 519123366, 3486938247, 0.129584, 157.470703, 299.049377
82, 453762925, 0, 1.000000, 157.279968, 329.887390
83, 717619301, 3676310264, 0.163321, 110.176086, 299.556732
84, 3947133997, 98188118, 0.975728, 109.828949, 267.375946
85, 3144653027, 669327042, 0.824507, 157.012939, 347.106934
86, 4144284384, 286730688, 0.935290, 109.962463, 283.447266
87, 3880630762, 191252096, 0.953031, 157.470703, 267.700195
88, 585460711, 288315854, 0.670035, 94.436646, 330.528259
89, 3410113003, 190772860, 0.947021, 109.962463, 251.953125
90, 4078905510, 669714118, 0.858967, 109.775543, 299.556732
91, 3814330281, 287265220, 0.929963, 94.322205, 315.170288
92, 3749614965, 0, 1.000000, 109.828949, 283.996582
93, 915359519, 3584002004, 0.203442, 110.176086, 299.774170
94, 3947060269, 95662912, 0.976337, 78.601837, 284.133911
95, 180469282, 286804417, 0.386218, 110.042572, 267.700195
96, 4078573732, 190994047, 0.955266, 109.775543, 283.447266
97, 3820357596, 286325181, 0.930278, 109.962463, 409.721375
98, 651355686, 3489905824, 0.157284, 78.697205, 315.170288
99, 387444013, 95736641, 0.801862, 94.253540, 315.551758
100, 3144487138, 490830000, 0.864983, 157.470703, 236.663818
101, 519399849, 95718209, 0.844390, 110.309601, 235.347748
102, 3880870380, 193316499, 0.952551, 94.322205, 346.435547
103, 717637734, 3581550527, 0.166924, 156.707764, 283.447266
104, 519713196, 3877792209, 0.118184, 110.176086, 314.025879
105, 3814846382, 192671372, 0.951922, 156.898499, 267.700195
106, 3748803950, 190938750, 0.951535, 126.068115, 314.788818
107, 453578604, 286951874, 0.612505, 109.909058, 314.178467
108, 3813795748, 95644481, 0.975535, 94.596863, 330.127716
109, 3880040933, 95847234, 0.975893, 109.828949, 267.570496
110, 4078979240, 671723222, 0.858606, 126.220703, 283.447266
111, 3946267684, 100068199, 0.975269, 94.482422, 283.447266
112, 3946986540, 286583230, 0.932307, 157.394409, 330.127716
113, 584834018, 3582730185, 0.140330, 94.482422, 331.329346
114, 3880815083, 190957182, 0.953102, 157.470703, 298.324585
115, 519584171, 191067775, 0.731137, 110.042572, 314.941406
116, 3747937639, 0, 1.000000, 110.229492, 283.103943
117, 3947023404, 96308038, 0.976181, 110.176086, 346.855164
118, 518920612, 97524561, 0.841795, 110.095978, 346.855164
119, 4013729393, 4077209752, 0.496077, 157.279968, 330.928802
120, 3880686059, 287025602, 0.931131, 109.828949, 329.486847
121, 3945991203, 296186386, 0.930181, 78.449249, 330.688477
122, 4276295518, 289274325, 0.936640, 94.322205, 282.623291
123, 3814385577, 0, 1.000000, 157.203674, 282.623291
124, 519307688, 95755073, 0.844317, 109.828949, 268.024445
125, 3814901679, 190828156, 0.952361, 94.093323, 267.051697
126, 386817319, 95810370, 0.801482, 94.322205, 283.996582
127, 3012844649, 576834460, 0.839307, 157.012939, 314.788818
128, 652092971, 3584407512, 0.153923, 94.367981, 314.941406
129, 4012568165, 95755074, 0.976692, 125.671387, 315.704346
130, 784233131, 3677231870, 0.175779, 109.962463, 314.941406
131, 3881441777, 190994046, 0.953101, 110.176086, 331.329346
132, 651318821, 3681342243, 0.150328, 78.506470, 268.024445
133, 388365621, 384126223, 0.502744, 78.449249, 284.133911
134, 3946525734, 287209924, 0.932162, 109.828949, 268.218994
135, 3814330280, 191196800, 0.952267, 94.322205, 283.653259
136, 4013084266, 477890624, 0.893589, 110.176086, 315.704346
137, 3880317414, 191749765, 0.952911, 141.551971, 345.008850
138, 3145795822, 492046523, 0.864742, 157.279968, 235.633850
139, 4078076063, 193150610, 0.954779, 125.671387, 314.407349
140, 519326122, 95699776, 0.844397, 157.585144, 283.996582
141, 3682171690, 190975614, 0.950692, 110.309601, 315.322876
142, 586013676, 3582287813, 0.140588, 110.229492, 330.928802
143, 3946857514, 191012478, 0.953838, 78.792572, 329.486847
144, 520505778, 383739148, 0.575625, 94.367981, 331.329346
145, 3880317415, 194901664, 0.952174, 94.436646, 314.941406
146, 585681898, 3486532739, 0.143824, 78.792572, 314.178467
147, 3748730222, 190975614, 0.951525, 94.139099, 314.788818
148, 4012402276, 95755073, 0.976691, 110.095978, 330.287933
149, 453670764, 191141504, 0.703570, 109.775543, 252.563477
150, 3880372711, 286343612, 0.931278, 157.394409, 329.887390
151, 3880225254, 202477283, 0.950406, 109.909058, 236.492157
152, 4012254819, 191049343, 0.954548, 125.915527, 267.246246
153, 453320553, 96197446, 0.824942, 125.915527, 314.025879
154, 3211709226, 286675392, 0.918055, 94.482422, 330.127716
155, 519602602, 190920318, 0.731296, 94.482422, 282.279968
156, 3880722922, 191141504, 0.953058, 157.089233, 282.966614
157, 3881128430, 190699132, 0.953166, 157.394409, 329.486847
158, 321438446, 0, 1.000000, 109.909058, 283.309937
159, 917423921, 2583836114, 0.262027, 157.279968, 283.309937
160, 4210842915, 386098465, 0.916010, 125.366211, 283.653259
161, 245903452, 3869239686, 0.059756, 110.095978, 329.486847
162, 585516008, 0, 1.000000, 94.367981, 236.663818
163, 4078260385, 192081544, 0.955020, 125.457764, 299.194336
164, 4079163561, 97616722, 0.976629, 109.695435, 267.246246
165, 982729064, 3060381191, 0.243063, 94.665527, 298.686981
166, 585626601, 3486071935, 0.143829, 94.322205, 377.929688
167, 4277548906, 286583229, 0.937210, 156.898499, 314.178467
